#1
double initialDate(1,6)   # Meteo initial date
2010 1 1 0 0 0

double ambient(8760,10) # TMY NREL NSRDB time DNI GHI DHI Tamb WindSpeed WindDir RH Preassure DewPoint
226800.0	0.00	0.00	0.00	295.35	7.80	194.00	0.64	99900.00	288.45
230400.0	0.00	0.00	0.00	294.85	7.40	190.00	0.67	99900.00	288.55
234000.0	0.00	0.00	0.00	294.45	6.90	188.00	0.69	99900.00	288.65
237600.0	0.00	0.00	0.00	294.25	6.90	190.00	0.71	99900.00	288.85
241200.0	0.00	0.00	0.00	294.25	7.20	190.00	0.72	100000.00	289.15
244800.0	1.00	32.00	32.00	295.05	7.60	189.00	0.69	100100.00	289.15
248400.0	0.00	24.00	24.00	296.45	7.80	190.00	0.62	100300.00	288.85
252000.0	65.00	220.00	186.00	298.15	7.80	192.00	0.54	100300.00	288.25
255600.0	138.00	349.00	252.00	298.95	7.80	192.00	0.49	100400.00	287.35
259200.0	758.00	845.00	209.00	301.55	7.60	188.00	0.39	100400.00	286.55
262800.0	742.00	922.00	228.00	303.25	7.30	186.00	0.34	100400.00	285.85
266400.0	593.00	937.00	355.00	304.45	7.30	189.00	0.31	100300.00	285.35
270000.0	699.00	935.00	253.00	304.95	7.60	192.00	0.29	100300.00	285.05
273600.0	818.00	948.00	198.00	304.65	7.90	193.00	0.29	100200.00	284.65
277200.0	786.00	820.00	183.00	303.95	8.10	195.00	0.29	100200.00	284.15
280800.0	726.00	643.00	162.00	302.55	8.50	198.00	0.31	100200.00	283.65
284400.0	492.00	401.00	163.00	300.55	9.00	199.00	0.33	100300.00	283.15
288000.0	145.00	155.00	113.00	298.05	9.10	196.00	0.38	100400.00	282.85
291600.0	42.00	33.00	29.00	295.75	8.80	190.00	0.44	100400.00	282.85
295200.0	0.00	0.00	0.00	294.25	8.40	182.00	0.48	100500.00	282.95
298800.0	0.00	0.00	0.00	293.45	7.90	174.00	0.51	100600.00	282.95
302400.0	0.00	0.00	0.00	293.05	7.40	168.00	0.51	100600.00	282.65
306000.0	0.00	0.00	0.00	292.75	7.00	164.00	0.50	100600.00	282.15
309600.0	0.00	0.00	0.00	292.35	6.70	161.00	0.50	100500.00	281.65
313200.0	0.00	0.00	0.00	291.85	6.40	158.00	0.50	100600.00	281.25
316800.0	0.00	0.00	0.00	291.25	6.30	158.00	0.50	100600.00	280.75
320400.0	0.00	0.00	0.00	290.75	6.30	156.00	0.50	100700.00	280.15
324000.0	0.00	0.00	0.00	290.35	6.50	153.00	0.49	100700.00	279.65
327600.0	0.00	0.00	0.00	290.25	6.70	148.00	0.48	100800.00	279.25
331200.0	0.00	16.00	16.00	290.55	6.90	143.00	0.46	100900.00	278.85
334800.0	4.00	49.00	48.00	291.25	7.10	138.00	0.42	100900.00	278.15
338400.0	1.00	105.00	104.00	292.05	6.90	132.00	0.37	100900.00	277.05
342000.0	2.00	130.00	129.00	292.35	6.80	129.00	0.35	100900.00	276.55
345600.0	13.00	261.00	250.00	292.45	5.50	126.00	0.36	101000.00	277.25
349200.0	8.00	215.00	208.00	292.65	4.70	126.00	0.39	101000.00	278.55
352800.0	11.00	232.00	221.00	293.15	4.20	126.00	0.41	101000.00	279.75
356400.0	10.00	226.00	216.00	293.75	4.00	126.00	0.43	100900.00	280.75
360000.0	3.00	156.00	153.00	294.05	4.30	127.00	0.45	100800.00	281.65
363600.0	0.00	113.00	113.00	294.05	4.70	125.00	0.47	100700.00	282.45
367200.0	1.00	115.00	114.00	294.05	4.70	121.00	0.48	100700.00	282.85
370800.0	0.00	85.00	85.00	293.85	4.40	118.00	0.50	100700.00	283.15
374400.0	0.00	21.00	21.00	293.25	4.00	117.00	0.53	100700.00	283.35
378000.0	0.00	9.00	9.00	292.45	3.70	118.00	0.56	100800.00	283.65
381600.0	0.00	0.00	0.00	291.65	3.60	117.00	0.61	100800.00	284.15
385200.0	0.00	0.00	0.00	290.85	3.60	113.00	0.66	100800.00	284.55
388800.0	0.00	0.00	0.00	290.35	3.40	110.00	0.70	100800.00	284.95
392400.0	0.00	0.00	0.00	289.95	2.90	110.00	0.73	100800.00	285.15
396000.0	0.00	0.00	0.00	289.65	2.60	116.00	0.75	100700.00	285.35
399600.0	0.00	0.00	0.00	289.55	2.70	127.00	0.76	100700.00	285.45
403200.0	0.00	0.00	0.00	289.55	2.90	135.00	0.77	100700.00	285.55
406800.0	0.00	0.00	0.00	289.55	3.10	136.00	0.77	100700.00	285.55
410400.0	0.00	0.00	0.00	289.45	3.20	133.00	0.77	100700.00	285.55
414000.0	0.00	0.00	0.00	289.55	3.10	121.00	0.76	100700.00	285.45
417600.0	0.00	30.00	30.00	290.15	3.00	102.00	0.73	100700.00	285.35
421200.0	355.00	244.00	127.00	291.35	3.00	91.00	0.67	100700.00	285.25
424800.0	33.00	221.00	204.00	293.45	2.80	91.00	0.59	100700.00	285.15
428400.0	12.00	204.00	196.00	294.65	2.50	92.00	0.55	100700.00	285.25
432000.0	677.00	801.00	235.00	298.25	1.30	72.00	0.45	100700.00	285.65
435600.0	602.00	884.00	322.00	300.45	0.90	171.00	0.41	100600.00	286.05
439200.0	941.00	1072.00	149.00	302.05	1.10	271.00	0.38	100500.00	286.25
442800.0	664.00	915.00	267.00	303.45	1.60	244.00	0.35	100400.00	286.15
446400.0	938.00	998.00	137.00	304.35	2.00	230.00	0.32	100300.00	285.85
450000.0	919.00	869.00	123.00	304.55	2.40	220.00	0.31	100300.00	285.55
453600.0	879.00	690.00	106.00	304.15	2.80	211.00	0.31	100200.00	285.15
457200.0	792.00	476.00	91.00	303.25	3.10	204.00	0.32	100200.00	284.75
460800.0	628.00	250.00	69.00	301.55	3.30	199.00	0.35	100300.00	284.55
464400.0	271.00	56.00	33.00	299.35	3.60	197.00	0.39	100400.00	284.45
468000.0	0.00	0.00	0.00	297.35	4.10	192.00	0.43	100400.00	284.15
471600.0	0.00	0.00	0.00	296.05	4.00	181.00	0.46	100500.00	283.85
475200.0	0.00	0.00	0.00	295.15	3.50	169.00	0.48	100500.00	283.75
478800.0	0.00	0.00	0.00	294.55	2.70	154.00	0.50	100400.00	283.85
482400.0	0.00	0.00	0.00	294.05	2.20	138.00	0.54	100400.00	284.45
486000.0	0.00	0.00	0.00	293.65	1.90	122.00	0.58	100300.00	285.05
489600.0	0.00	0.00	0.00	293.25	2.00	107.00	0.61	100300.00	285.55
